Player ID,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges,Active
1649,Megan Frazee,2009,2010,F,6-3,191,"March 29, 1987",Liberty,No
1650,Quanitra Hollingsworth,2009,2015,C,6-5,200,"November 15, 1988",VCU,No
1651,Rashanda McCants,2009,2010,F,6-1,163,"November 17, 1986",UNC,No
1652,Renee Montgomery,2009,2019,G,5-7,140,"December 2, 1986",UConn,No
1653,Shalee Lehning,2009,2011,G,5-9,140,"October 27, 1986",Kansas State,No
1654,Shavonte Zellous,2009,2021,G,5-10,188,"August 28, 1986",Pitt,No
1655,Tanae Davis-Cain,2009,2009,G,5-11,NA,"June 7, 1987",Florida State,No
1656,Whitney Boddie,2009,2009,G,5-8,145,"January 23, 1987",Auburn,No
1657,Abby Bishop,2010,2016,F,6-3,180,"November 29, 1988",NA,No
1658,Abi Olajuwon,2010,2011,C,6-4,236,"July 6, 1988",Oklahoma,No
1659,Alison Lacey,2010,2010,G,6-0,155,"December 26, 1987",Iowa State,No
1660,Allison Hightower,2010,2017,G,5-10,139,"April 6, 1988",LSU,No
1661,Amanda Thompson,2010,2014,F,6-1,180,"November 18, 1987",Oklahoma,No
1662,Andrea Riley,2010,2012,G,5-5,136,"July 22, 1988",Oklahoma State,No
1663,Ashley Houts,2010,2010,G,5-6,145,"December 31, 1987",Georgia,No
1664,Brittainey Raven,2010,2010,G,6-0,162,"August 1, 1988",Texas,No
1665,Chanel Mokango,2010,2010,F,6-5,NA,"October 13, 1988",Mississippi State,No
1666,Epiphanny Prince,2010,2023,G,5-9,179,"January 11, 1988",Rutgers University,No
1667,Gabriela Marginean,2010,2010,F,6-1,164,"February 12, 1987",Drexel,No
1668,Jacinta Monroe,2010,2011,F,6-5,162,"September 4, 1988",Florida State,No
1669,Jana Vesela,2010,2010,F,6-3,195,"December 31, 1983",NA,No
1670,Jayne Appel-Marinelli,2010,2016,C,6-4,210,"May 14, 1988",Stanford,No
1671,Jene Morris,2010,2012,G,5-9,146,"July 21, 1987",San Diego State,No
1672,Jessica Adair,2010,2012,C,6-4,197,"December 19, 1986",George Washington,No
1673,Joy Cheek,2010,2011,F,6-1,201,"June 25, 1988",Duke,No
1674,Kalana Greene,2010,2015,G,5-10,155,"July 13, 1987",UConn,No
1675,Kelsey Griffin,2010,2014,F,6-2,179,"July 2, 1987",Nebraska,No
1676,Marion Jones,2010,2011,G,5-10,150,"October 12, 1975",UNC,No
1677,Monica Wright,2010,2016,G,5-10,182,"July 15, 1988",Virginia,No
1678,Natasha Lacy,2010,2014,G,5-10,165,"July 8, 1985",Texas-El Paso,No
1679,Taylor Lilley,2010,2010,G,5-6,130,"February 29, 1988",Oregon,No
1680,Tina Charles,2010,2024,Center,6-4,192,"December 5, 1988",UConn,Yes
1681,Alex Montgomery,2011,2018,G-F,6-1,185,"November 12, 1988",Georgia Tech,No
1682,Alexis Gray-Lawson,2011,2012,G,5-8,180,"April 21, 1987",California,No
1683,Amber Harris,2011,2018,F,6-5,193,"January 16, 1988",Xavier,No
1684,Angie Bjorklund,2011,2011,F,6-0,NA,"July 14, 1989",Tennessee,No
1685,Carolyn Swords,2011,2020,C,6-6,215,"July 19, 1989",Boston College,No
1686,Chastity Reed,2011,2011,F,6-1,155,"March 28, 1989",Little Rock,No
1687,Courtney Vandersloot,2011,2024,Guard,5-8,137,"February 8, 1989",Gonzaga,Yes
1688,Danielle Adams,2011,2017,F-C,6-1,239,"February 19, 1989",Texas A&M,No
1689,Danielle McCray,2011,2014,F,5-11,170,"October 8, 1987",Kansas,No
1690,Danielle Robinson,2011,2023,G,5-9,137,"May 10, 1989",Oklahoma,No
1691,Ewelina Kobryn,2011,2014,C,6-4,210,"May 7, 1982",NA,No
1692,Felicia Chester,2011,2011,F,6-3,NA,"March 24, 1988",DePaul,No
1693,Ify Ibekwe,2011,2017,F,6-2,148,"October 5, 1989",Arizona,No
1694,Jantel Lavender,2011,2022,F,6-4,185,"November 12, 1988",Ohio State,No
1695,Jasmine Thomas,2011,2023,G,5-9,143,"September 30, 1989",Duke,No
1696,Jeanette Pohlen-Mavunga,2011,2017,G,6-0,171,"May 2, 1989",Stanford,No
1697,Jenna O'Hea,2011,2016,F,6-1,174,"June 6, 1987",NA,No
1698,Jessica Breland,2011,2021,F,6-2,166,"February 23, 1988",UNC,No
1699,Karima Christmas-Kelly,2011,2020,F-G,6-0,209,"September 11, 1989",Duke,No
1700,Kayla Pedersen,2011,2017,F,6-4,190,"April 14, 1989",Stanford,No
1701,Krystal Thomas,2011,2018,C,6-5,210,"June 10, 1989",Duke,No
1702,Liz Cambage,2011,2022,C,6-8,216,"August 18, 1991",NA,No
1703,Maya Moore,2011,2018,F,6-0,175,"June 11, 1989",UConn,No
1704,Miranda Ayim,2011,2011,F,6-3,170,"May 6, 1988",Pepperdine,No
1705,Porsha Phillips,2011,2011,F,6-2,173,"January 13, 1988",Georgia,No
1706,Sydney Colson,2011,2024,Guard,5-8,140,"August 6, 1989",Texas A&M,Yes
1707,Ta'Shia Phillips,2011,2011,C,6-6,NA,"January 24, 1989",Xavier,No
1708,Victoria Dunlap,2011,2012,F,6-1,167,"September 19, 1989",Kentucky,No
1709,Alysha Clark,2012,2024,Forward,5-11,167,"July 7, 1987",Middle Tennessee,Yes
1710,Aneika Henry-Morello,2012,2017,F-C,6-4,192,"February 13, 1986",Florida,No
1711,April Sykes,2012,2012,G-F,6-0,183,"July 30, 1990",Rutgers University,No
1712,Avery Warley-Talbert,2012,2020,C,6-3,202,"May 17, 1987",Liberty,No
1713,Briana Gilbreath-Butler,2012,2015,G,6-0,150,"August 16, 1990",USC,No
1714,Chay Shegog,2012,2012,C,6-5,202,"February 22, 1990",UNC,No
1715,Dawn Evans,2012,2012,G,5-7,124,"June 30, 1989",James Madison University,No
1716,Devereaux Peters,2012,2018,F,6-2,174,"October 8, 1989",Notre Dame,No
1717,Dymond Simon,2012,2012,G,5-5,137,"September 29, 1989",Arizona State,No
1718,Glory Johnson,2012,2020,F,6-3,170,"July 27, 1990",Tennessee,No
1719,Julie Wojta,2012,2013,G-F,6-0,NA,"April 9, 1989",Green Bay,No
1720,Katelan Redmon,2012,2012,G-F,6-1,NA,"October 11, 1988",Gonzaga,No
1721,Kelley Cain,2012,2014,C,6-6,220,"May 16, 1989",Tennessee,No
1722,Lynetta Kizer,2012,2018,F,6-4,243,"April 4, 1990",Maryland,No
1723,Natalie Novosel,2012,2012,G,5-11,165,"November 22, 1989",Notre Dame,No
1724,Nneka Ogwumike,2012,2024,Forward,6-2,190,"July 2, 1990",Stanford,Yes
1725,Riquna Williams,2012,2022,G,5-7,165,"May 28, 1990",Miami (FL),No
1726,Samantha Prahalis,2012,2014,G,5-7,142,"January 23, 1990",Ohio State,No
1727,Sasha Goodlett,2012,2015,C,6-5,239,"August 9, 1990",Georgia Tech,No
1728,Shekinna Stricklen,2012,2021,F,6-2,230,"July 30, 1990",Tennessee,No
1729,Shenise Johnson,2012,2020,G,5-11,172,"December 8, 1990",Miami (FL),No
1730,Sonja Petrovic,2012,2016,F,6-2,169,"February 18, 1989",NA,No
1731,Sydney Carter,2012,2015,G,5-6,133,"November 18, 1990",Texas A&M,No
1732,Tiffany Hayes,2012,2024,Guard,5-10,155,"September 20, 1989",UConn,Yes
1733,Ziomara Morrison,2012,2012,C,6-4,214,"February 15, 1989",NA,No
1734,A'dia Mathies,2013,2013,G,5-9,NA,"May 18, 1991",Kentucky,No
1735,Alex Bentley,2013,2019,G,5-7,152,"October 27, 1990",Penn State,No
1736,Angel Goodrich,2013,2015,G,5-4,127,"February 24, 1990",Kansas,No
1737,Anne Marie Armstrong,2013,2013,G-F,6-3,NA,"January 24, 1991",Georgia,No
1738,Brittney Griner,2013,2024,Center,6-9,205,"October 18, 1990",Baylor,Yes
1739,Chelsea Hopkins,2013,2018,G,5-8,139,"July 2, 1990","Duke, San Diego State",No
1740,Chelsea Poppens,2013,2013,F,6-2,NA,"February 19, 1991",Iowa State,No
1741,Chucky Jeffery,2013,2014,G,5-10,NA,"May 8, 1991",Colorado,No
1742,Cierra Bravard,2013,2013,F,6-4,NA,"October 14, 1989",Florida State,No
1743,Courtney Clements,2013,2015,G,6-0,157,"November 12, 1989",San Diego State,No
1744,Davellyn Whyte,2013,2014,G,5-11,159,"May 14, 1991",Arizona,No
1745,Elena Delle Donne,2013,2023,F-G,6-5,187,"September 5, 1989",University of Delaware,No
1746,Emma Meesseman,2013,2022,F,6-4,191,"May 13, 1993",NA,No
1747,Farhiya Abdi,2013,2015,F,6-2,180,"May 31, 1992",NA,No
1748,Jasmine Hassell,2013,2014,F,6-2,205,"April 9, 1991",Georgia,No
1749,Jasmine James,2013,2013,G,5-9,NA,"July 29, 1991",Georgia,No
1750,Joslyn Tinkle,2013,2013,F,6-3,180,"December 29, 1990",Stanford,No
1751,Kamiko Williams,2013,2013,G,5-11,160,"April 6, 1991",Tennessee,No
1752,Kayla Alexander,2013,2020,C,6-4,195,"January 5, 1991",Syracuse,No
1753,Kelly Faris,2013,2016,G,5-11,154,"January 16, 1991",UConn,No
1754,Kelsey Bone,2013,2018,C,6-4,220,"December 31, 1991",Texas A&M,No
1755,Layshia Clarendon,2013,2024,Guard,5-9,158,"May 2, 1991",California,Yes
1756,Lindsey Moore,2013,2014,G,5-8,148,"June 3, 1991",Nebraska,No
1757,Michelle Campbell,2013,2013,F,6-2,183,"May 12, 1984",Rutgers University,No
1758,Nadirah McKenith,2013,2014,G,5-7,155,"September 6, 1991",St. John's,No
1759,Rachel Jarry,2013,2013,F,6-1,176,"December 6, 1991",NA,No
1760,Skylar Diggins-Smith,2013,2024,Guard,5-9,140,"August 2, 1990",Notre Dame,Yes
1761,Sugar Rodgers,2013,2020,G,5-9,161,"December 8, 1989",Georgetown,No
1762,Tayler Hill,2013,2019,G,5-9,145,"October 23, 1990",Ohio State,No
1763,Tianna Hawkins,2013,2023,F,6-3,186,"March 2, 1991",Maryland,No
1764,Tierra Ruffin-Pratt,2013,2020,G,5-11,180,"April 11, 1991",UNC,No
1765,Toni Young,2013,2014,F,6-0,158,"January 11, 1991",Oklahoma State,No
1766,Aaryn Ellenberg,2014,2014,G,5-7,122,"July 19, 1992",Oklahoma,No
1767,Alyssa Thomas,2014,2024,Forward,6-2,203,"April 12, 1992",Maryland,Yes
1768,Angel Robinson,2014,2018,F-C,6-6,193,"April 20, 1987",Georgia,No
1769,Anna Cruz,2014,2016,G,5-9,136,"October 27, 1986",NA,No
1770,Asia Taylor,2014,2019,F,6-1,167,"August 22, 1991",Louisville,No
1771,Astou Ndour-Fall,2014,2024,Center-Forward,6-5,173,"August 22, 1994",NA,Yes
1772,Bria Hartley,2014,2022,G,5-9,148,"September 30, 1992",UConn,No
1773,Celine Dumerc,2014,2014,G,5-7,132,"July 9, 1982",NA,No
1774,Chiney Ogwumike,2014,2023,F-C,6-3,183,"March 21, 1992",Stanford,No
1775,Damiris Dantas,2014,2024,Forward,6-3,214,"November 17, 1992",NA,Yes
1776,Darxia Morris,2014,2017,G,5-8,155,"October 9, 1989",UCLA,No
1777,Gennifer Brandon,2014,2014,F,6-2,164,"November 23, 1990",California,No
1778,Heather Butler,2014,2014,G,5-5,128,"November 7, 1991",University of Tennessee at Martin,No
1779,Inga Orekhova,2014,2015,G,6-2,160,"November 10, 1989",South Florida,No
1780,Jamierra Faulkner,2014,2019,G,5-6,138,"March 9, 1992",Southern Miss,No
1781,Jelena Milovanovic,2014,2014,F-C,6-3,175,"April 28, 1989",NA,No
1782,Jordan Hooper,2014,2017,F,6-2,185,"February 20, 1992",Nebraska,No
1783,Kayla McBride,2014,2024,Guard,5-11,179,"June 25, 1992",Notre Dame,Yes
1784,Maggie Lucas,2014,2018,G,5-10,158,"November 29, 1991",Penn State,No
1785,Markeisha Gatling,2014,2016,C,6-5,195,"July 14, 1992",NC State,No
1786,Nadia Colhado,2014,2017,C,6-4,196,"February 25, 1989",NA,No
1787,Natasha Howard,2014,2024,Forward,6-2,165,"September 2, 1991",Florida State,Yes
1788,Nikki Greene,2014,2015,F-C,6-4,192,"September 6, 1990",Penn State,No
1789,Odyssey Sims,2014,2024,Guard,5-8,155,"July 13, 1992",Baylor,Yes
1790,Shanece McKinney,2014,2014,C-F,6-4,215,"August 25, 1992",LSU,No
1791,Shoni Schimmel,2014,2018,G,5-9,161,"May 4, 1992",Louisville,No
1792,Stefanie Dolson,2014,2024,Center,6-5,235,"January 8, 1992",UConn,Yes
1793,Theresa Plaisance,2014,2022,F,6-5,200,"May 18, 1992",LSU,No
1794,Tiffany Bias,2014,2019,G,5-7,135,"May 22, 1992",Oklahoma State,No
1795,Tricia Liston,2014,2015,F,6-0,185,"February 20, 1992",Duke,No
1796,Vicki Baugh,2014,2016,F-C,6-4,190,"May 21, 1989",Tennessee,No
1797,Waltiea Rolle,2014,2014,C,6-6,199,"September 11, 1990",UNC,No
1798,Alex Harden,2015,2016,G,6-0,173,"March 27, 1993",Wichita State,No
1799,Ally Malott,2015,2016,F,6-4,183,"October 31, 1992",Dayton,No
1800,Amanda Zahui B.,2015,2023,C,6-5,184,"September 8, 1993",Minnesota,No
1801,Ana Dabovic,2015,2016,G,6-0,157,"August 18, 1989",NA,No
1802,Andrea Hoover,2015,2015,G,5-9,155,"September 9, 1992",Dayton,No
1803,Betnijah Laney,2015,2024,G-F,6-0,166,"October 29, 1993",Rutgers University,Yes
1804,Brianna Kiesel,2015,2017,G,5-7,125,"July 8, 1993",Pitt,No
1805,Brittany Boyd,2015,2021,G,5-9,156,"June 11, 1993",California,No
1806,Brittany Hrynko,2015,2015,G,5-8,152,"April 24, 1993",DePaul,No
1807,Carla Cortijo,2015,2016,G,5-8,135,"July 21, 1987",Texas,No
1808,Cayla George,2015,2023,C-F,6-4,192,"May 1, 1989",NA,No
1809,Chelsea Gray,2015,2024,Guard,5-11,170,"October 8, 1992",Duke,Yes
1810,Cheyenne Parker,2015,2024,Forward,6-4,193,"August 22, 1992",Middle Tennessee,Yes
1811,Cierra Burdick,2015,2021,F,6-2,172,"September 30, 1993",Tennessee,No
1812,Clarissa Dos Santos,2015,2016,C,6-1,196,"March 10, 1988",NA,No
1813,Crystal Bradford,2015,2021,F,6-0,170,"November 1, 1993",Central Michigan University,No
1814,Dearica Hamby,2015,2024,Forward,6-3,189,"November 6, 1993",Wake Forest,Yes
1815,Elizabeth Williams,2015,2024,Center-Forward,6-3,200,"June 23, 1993",Duke,Yes
1816,Erica Wheeler,2015,2024,Guard,5-7,143,"May 2, 1991",Rutgers University,Yes
1817,Jacki Gemelos,2015,2020,G,6-0,165,"November 22, 1988",USC,No
1818,Jasmine Lister,2015,2015,G,5-4,135,"September 12, 1992",Vanderbilt,No
1819,Jennifer Hamson,2015,2017,C,6-7,210,"January 23, 1992",BYU,No
1820,Jennifer O'Neill,2015,2015,G,5-5,141,"April 19, 1990",Kentucky,No
1821,Jewell Loyd,2015,2024,Guard,5-11,175,"October 5, 1993",Notre Dame,Yes
1822,Kaleena Mosqueda-Lewis,2015,2020,F,5-11,180,"November 3, 1993",UConn,No
1823,Kayla Thornton,2015,2024,Forward,6-1,190,"October 20, 1992",Texas-El Paso,Yes
1824,Kiah Stokes,2015,2024,Center,6-3,191,"March 30, 1993",UConn,Yes
1825,Marianna Tolo,2015,2015,C,6-5,190,"July 2, 1989",NA,No
1826,Marta Xargay,2015,2016,G,5-11,160,"December 20, 1990",NA,No
1827,Natalie Achonwa,2015,2022,F,6-3,198,"November 22, 1992",Notre Dame,No
1828,Natasha Cloud,2015,2024,Guard,5-10,160,"February 22, 1992","Maryland, Saint Joseph's",Yes
1829,Ramu Tokashiki,2015,2017,F,6-3,176,"June 11, 1991",NA,No
1830,Rebecca Allen,2015,2024,Forward-Guard,6-2,162,"November 6, 1992",NA,Yes
1831,Reshanda Gray,2015,2022,F,6-2,192,"June 1, 1993",California,No
1832,Samantha Logic,2015,2015,G,5-9,177,"October 22, 1992",Iowa,No
1833,Shae Kelley,2015,2015,F,6-1,166,"September 29, 1991",Minnesota,No
1834,Tess Madgen,2015,2015,G,6-0,169,"August 12, 1990",NA,No
1835,Valeriane Ayayi,2015,2015,F,6-1,NA,"April 29, 1994",NA,No
1836,Victoria Macaulay,2015,2019,F,6-4,165,"August 7, 1990",Temple,No
1837,Adut Bulgak,2016,2017,C,6-4,156,"December 20, 1992",Florida State,No
1838,Aerial Powers,2016,2024,Guard,5-11,170,"January 17, 1994",Michigan State,Yes
1839,Ameryst Alston,2016,2017,G,5-9,NA,"June 20, 1994",Ohio State,No
1840,Bashaara Graves,2016,2017,F,6-2,200,"March 17, 1994",Tennessee,No
1841,Blake Dietrick,2016,2021,G,5-10,159,"July 19, 1993",Princeton,No
1842,Breanna Stewart,2016,2024,Forward,6-4,170,"August 27, 1994",UConn,Yes
1843,Brene Moseley,2016,2016,G,5-7,NA,"November 25, 1993",Maryland,No
1844,Bria Holmes,2016,2021,G,6-3,170,"April 19, 1994",West Virginia,No
1845,Courtney Williams,2016,2024,Guard,5-8,142,"May 11, 1994",South Florida,Yes
1846,Evgeniya Belyakova,2016,2016,F,6-0,150,"June 27, 1986",NA,No
1847,Frida Eldebrink,2016,2016,G,5-9,NA,"January 4, 1988",NA,No
1848,Haley Peters,2016,2019,F,6-3,178,"September 17, 1992",Duke,No
1849,Imani McGee-Stafford,2016,2019,C,6-7,215,"October 11, 1994",Texas,No
1850,Isabelle Harrison,2016,2024,Forward,6-3,183,"September 27, 1993",Tennessee,Yes
1851,Jamie Weisner,2016,2016,G,5-10,NA,"August 9, 1994",Oregon State,No
1852,Jazmon Gwathmey,2016,2018,G,6-2,158,"January 24, 1993",James Madison University,No
1853,Jelena Dubljevic,2016,2016,F,6-3,179,"May 7, 1987",NA,No
1854,Jonquel Jones,2016,2024,Center,6-6,215,"January 5, 1994","Clemson, George Washington",Yes
1855,Kahleah Copper,2016,2024,Guard-Forward,6-1,165,"August 28, 1994",Rutgers University,Yes
1856,Keisha Hampton,2016,2017,F,6-1,171,"February 22, 1990",DePaul,No
1857,Meighan Simmons,2016,2017,G,5-9,140,"January 25, 1992",Tennessee,No
1858,Morgan Tuck,2016,2020,F,6-2,207,"April 30, 1994",UConn,No
1859,Moriah Jefferson,2016,2024,Guard,5-6,130,"March 8, 1994",UConn,Yes
1860,Nirra Fields,2016,2016,G,5-9,158,"December 3, 1993",UCLA,No
1861,Rachel Banham,2016,2024,Guard,5-10,181,"July 15, 1993",Minnesota,Yes
1862,Rachel Hollivay,2016,2017,C,6-4,210,"October 24, 1993",Rutgers University,No
1863,Ruth Hamblin,2016,2016,C,6-6,227,"June 24, 1994",Oregon State,No
1864,Tiffany Mitchell,2016,2024,Guard,5-9,169,"September 23, 1994",South Carolina,Yes
1865,Whitney Knight,2016,2016,G,6-3,156,"January 9, 1993",Florida Gulf Coast,No
1866,Zoi Dimitrakou,2016,2016,F,6-2,NA,"May 25, 1987",NA,No
1867,Alexis Jones,2017,2020,G,5-9,167,"May 8, 1994","Duke, Baylor",No
1868,Alexis Peterson,2017,2017,G,5-7,139,"June 20, 1995",Syracuse,No
1869,Alexis Prince,2017,2020,F,6-2,178,"February 5, 1994",Baylor,No
1870,Allisha Gray,2017,2024,Guard,6-0,167,"January 12, 1995","UNC, South Carolina",Yes
1871,Breanna Lewis,2017,2018,C,6-5,205,"June 22, 1994",Kansas State,No
1872,Brionna Jones,2017,2024,Forward,6-3,215,"December 18, 1995",Maryland,Yes
1873,Brittney Sykes,2017,2024,Guard,5-9,154,"February 7, 1994",Syracuse,Yes
1874,Cecilia Zandalasini,2017,2024,Forward,6-2,175,"March 16, 1996",NA,Yes
1875,Emma Cannon,2017,2024,Forward,6-2,190,"June 1, 1989",Florida Southern College,Yes
1876,Erica McCall,2017,2021,F,6-2,184,"August 21, 1995",Stanford,No
1877,Evelyn Akhator,2017,2017,F,6-3,180,"February 3, 1995",Kentucky,No
1878,Feyonda Fitzgerald,2017,2017,G,5-7,140,"April 15, 1995",Temple,No
1879,Jennie Simms,2017,2023,G,6-0,165,"April 21, 1994",Old Dominion,No
1880,Kaela Davis,2017,2024,Forward,6-2,170,"March 15, 1995","Georgia Tech, South Carolina",Yes
1881,Kelsey Plum,2017,2024,Guard,5-8,145,"August 24, 1994",Washington,Yes
1882,Lanay Montgomery,2017,2017,C,6-5,212,"September 17, 1993",West Virginia,No
1883,Lindsay Allen,2017,2024,Guard,5-8,145,"March 20, 1995",Notre Dame,Yes
1884,Maimouna Diarra,2017,2017,C,6-6,NA,"January 30, 1991",NA,No
1885,Makayla Epps,2017,2017,G,5-10,NA,"June 6, 1995",Kentucky,No
1886,Nayo Raincock-Ekunwe,2017,2019,F,6-2,175,"August 29, 1991",Simon Fraser University,No
1887,Nia Coffey,2017,2024,Forward,6-1,182,"June 11, 1995",Northwestern,Yes
1888,Sami Whitcomb,2017,2024,Guard,5-10,149,"July 20, 1988",Washington,Yes
1889,Saniya Chong,2017,2018,G,5-8,140,"June 27, 1994",UConn,No
1890,Shatori Walker-Kimbrough,2017,2024,Guard,5-9,140,"May 18, 1995",Maryland,Yes
1891,Sophie Brunner,2017,2017,F,6-1,NA,"August 30, 1995",Arizona State,No
1892,Stephanie Talbot,2017,2024,Forward,6-2,192,"June 15, 1994",NA,Yes
1893,Sydney Wiese,2017,2021,G,6-0,165,"June 16, 1995",Oregon State,No
1894,Temi Fagbenle,2017,2024,Center,6-4,180,"September 8, 1992","Harvard University, USC",Yes
1895,Yvonne Turner,2017,2023,G,5-10,127,"October 13, 1987",Nebraska,No
1896,A'ja Wilson,2018,2024,Center,6-4,195,"August 8, 1996",South Carolina,Yes
1897,Adaora Elonu,2018,2018,F,6-1,NA,"April 28, 1990",Texas A&M,No
1898,Alaina Coates,2018,2023,C,6-4,225,"April 7, 1995",South Carolina,No
1899,Ariel Atkins,2018,2024,Guard,5-10,167,"July 30, 1996",Texas,Yes
1900,Azura Stevens,2018,2024,Forward-Center,6-6,180,"February 1, 1996","Duke, UConn",Yes
1901,Diamond DeShields,2018,2024,Guard,6-1,172,"March 5, 1995",Tennessee,Yes
1902,Endy Miyem,2018,2018,F,6-3,204,"May 15, 1988",NA,No
1903,Gabby Williams,2018,2024,Forward,5-11,172,"September 9, 1996",UConn,Yes
1904,Hind Ben Abdelkader,2018,2018,G,5-8,NA,"July 21, 1995",NA,No
1905,Imani Wright,2018,2018,G,5-9,NA,"February 5, 1995",Florida State,No
1906,Jaime Nared,2018,2019,G-F,6-2,160,"September 14, 1995",Tennessee,No
1907,JiSu Park,2018,2021,C,6-5,206,"December 6, 1998",NA,No
1908,Jordin Canada,2018,2024,Guard,5-6,135,"August 11, 1995",UCLA,Yes
1909,Karlie Samuelson,2018,2024,Guard,6-0,160,"May 10, 1995",Stanford,Yes
1910,Kelsey Mitchell,2018,2024,Guard,5-8,160,"November 12, 1995",Ohio State,Yes
1911,Kia Nurse,2018,2024,Guard,6-0,181,"February 22, 1996",UConn,Yes
1912,Leticia Romero,2018,2018,G,5-8,143,"May 28, 1995",Florida State,No
1913,Lexie Brown,2018,2024,Guard,5-9,162,"October 27, 1994","Maryland, Duke",Yes
1914,Linnae Harper,2018,2023,G,5-7,160,"January 31, 1995","Kentucky, Ohio State",No
1915,Maria Vadeeva,2018,2019,C,6-4,185,"July 16, 1998",NA,No
1916,Marie Gulich,2018,2020,C,6-5,205,"May 28, 1994",Oregon State,No
1917,Mercedes Russell,2018,2024,Center,6-6,195,"July 27, 1995",Tennessee,Yes
1918,Monique Billings,2018,2024,Forward,6-4,192,"May 2, 1996",UCLA,Yes
1919,Myisha Hines-Allen,2018,2024,Forward,6-1,200,"May 30, 1995",Louisville,Yes
1920,Raigyne Louis,2018,2018,G,5-9,NA,"September 3, 1994",LSU,No
1921,Stephanie Mavunga,2018,2020,F,6-3,205,"February 24, 1995",Ohio State,No
1922,Teana Muldrow,2018,2018,F,6-1,186,"December 16, 1995",West Virginia,No
1923,Victoria Vivians,2018,2024,Guard-Forward,6-1,197,"November 17, 1994",Mississippi State,Yes
1924,AD Durr,2019,2023,G,5-10,151,"April 5, 1997",Louisville,No
1925,Alanna Smith,2019,2024,Forward,6-4,183,"September 10, 1996",Stanford,Yes
1926,Anriel Howard,2019,2019,F,5-11,NA,"May 6, 1997",Mississippi State,No
1927,Arica Carter,2019,2019,G,5-7,NA,"July 19, 1996",Louisville,No
1928,Arike Ogunbowale,2019,2024,Guard,5-8,165,"March 2, 1997",Notre Dame,Yes
1929,Brianna Turner,2019,2024,Forward,6-3,170,"July 5, 1996",Notre Dame,Yes
1930,Bridget Carleton,2019,2024,Forward,6-1,177,"May 22, 1997",Iowa State,Yes
1931,Brooke McCarty-Williams,2019,2019,G,5-4,NA,"October 2, 1995",Texas,No
1932,Chloe Jackson,2019,2019,G,5-8,147,"August 21, 1996",Baylor,No
1933,Han Xu,2019,2023,C,6-10,193,"October 31, 1999",NA,No
1934,Jackie Young,2019,2024,Guard,6-0,165,"September 16, 1997",Notre Dame,Yes
1935,Jessica Shepard,2019,2023,F,6-4,186,"September 11, 1996",Notre Dame,No
1936,Jillian Alleyne,2019,2021,C-F,6-2,193,"September 8, 1994",Oregon,No
1937,Kalani Brown,2019,2024,Center,6-7,245,"March 21, 1997",Baylor,Yes
1938,Katie Lou Samuelson,2019,2024,Forward,6-3,163,"June 13, 1997",UConn,Yes
1939,Kenisha Bell,2019,2019,G,5-10,146,"May 25, 1996",Minnesota,No
1940,Kennedy Burke,2019,2024,Guard-Forward,6-1,182,"February 14, 1997",UCLA,Yes
1941,Kim Mestdagh,2019,2019,G,5-10,NA,"March 12, 1990",Colorado State,No
1942,Kristine Anigwe,2019,2023,F-C,6-4,200,"March 31, 1997",California,No
1943,Maite Cazorla,2019,2019,G,5-10,155,"June 18, 1997",Oregon,No
1944,Marina Mabrey,2019,2024,Guard,5-11,170,"September 14, 1996",Notre Dame,Yes
1945,Marine Johannes,2019,2023,G,5-10,134,"January 21, 1995",NA,No
1946,Megan Gustafson,2019,2024,Center,6-4,195,"December 13, 1996",Iowa,Yes
1947,Napheesa Collier,2019,2024,Forward,6-1,173,"September 23, 1996",UConn,Yes
1948,Natisha Hiedeman,2019,2024,Guard,5-8,128,"February 10, 1997",Marquette,Yes
1949,Paris Kea,2019,2020,G,5-9,142,"April 7, 1996",UNC,No
1950,Shao Ting,2019,2019,F,6-1,170,"December 10, 1989",NA,No
1951,Shey Peddy,2019,2023,G,5-7,145,"October 28, 1988",Temple,No
1952,Sophie Cunningham,2019,2024,Guard,6-1,170,"August 16, 1996",Missouri,Yes
1953,Teaira McCowan,2019,2024,Center,6-7,239,"September 28, 1996",Mississippi State,Yes
1954,Alisia Jenkins,2020,2020,F,6-1,NA,"February 21, 1994",South Florida,No
1955,Beatrice Mompremier,2020,2022,F,6-4,190,"August 8, 1996",Miami (FL),No
1956,Bella Alarie,2020,2021,C-F,6-4,190,"April 23, 1998",Princeton,No
1957,Brittany Brewer,2020,2020,F,6-5,182,"November 6, 1997",Texas Tech,No
1958,Chennedy Carter,2020,2024,Guard,5-9,143,"November 14, 1998",Texas A&M,Yes
1959,Crystal Dangerfield,2020,2024,Guard,5-5,130,"May 11, 1998",UConn,Yes
1960,Ezi Magbegor,2020,2024,Forward-Center,6-4,181,"August 13, 1999",NA,Yes
1961,Jaylyn Agnew,2020,2020,F,5-11,149,"July 21, 1997",Creighton,No
1962,Jazmine Jones,2020,2022,G,6-0,160,"October 15, 1996",Louisville,No
1963,Jocelyn Willoughby,2020,2023,F-G,6-0,180,"March 25, 1998",Virginia,No
1964,Joyner Holmes,2020,2024,Forward,6-3,210,"February 22, 1998",Texas,Yes
1965,Julie Allemand,2020,2022,G,5-8,147,"July 7, 1996",NA,No
